route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
DBBR-2185,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBBR-2196,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBBR-2200,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBCL-1872,DBCL,"Doomben line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBCL-1873,DBCL,"Doomben line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBCL-2072,DBCL,"Doomben line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBCL-2124,DBCL,"Doomben line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBCL-2127,DBCL,"Doomben line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBCL-2152,DBCL,"Doomben line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBCL-2185,DBCL,"Doomben line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
EXSH-2181,EXSH,"Exhibition Line - Shorncliffe line",,2,https://www.translink.com.au,00447C,FFFFFF
FGBN-1872,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-1873,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-1875,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-1898,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-2072,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-2124,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-2127,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-2152,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-2181,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-2182,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-2185,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-2196,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-2197,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-1872,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-1873,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-1875,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-1898,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-2072,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-2124,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-2127,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-2152,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-2181,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-2182,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-2185,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-2196,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-2200,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-2201,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGCL-2197,FGCL,"Ferny Grove line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
GCN-1894,GLKN,"Broadbeach - Helensvale",,0,https://jp.translink.com.au/travel-information/network-information/trams/T/g-link,FFD200,000000
GCS-1894,GLKS,"Helensvale - Broadbeach",,0,https://jp.translink.com.au/travel-information/network-information/trams/T/g-link,FFD200,000000
GYBR-1872,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
GYBR-1873,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
GYBR-1875,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
GYBR-1898,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
GYBR-2072,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
GYBR-2124,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
GYBR-2127,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
GYBR-2152,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
GYBR-2181,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
GYBR-2182,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
GYBR-2185,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
GYBR-2196,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
GYBR-2197,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
GYBR-2200,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
GYBR-2201,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
HOLM-1895,HOLM,"Riverside - Holman Street",,4,https://jp.translink.com.au/travel-information/network-information/ferries/T/holman-street-to-thornton-street-cross-river-ferry,00447C,FFFFFF
IPBR-1872,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-1873,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-1875,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-1898,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-2072,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-2124,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-2127,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-2152,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-2181,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-2182,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-2185,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-2196,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-2197,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-1872,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-1873,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-1875,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-1898,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-2072,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-2124,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-2127,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-2152,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-2181,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-2182,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-2185,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-2196,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-2197,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPIP-2200,IPIP,"Ipswich line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPIP-2201,IPIP,"Ipswich line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-1872,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-1873,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-1875,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-1898,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-2072,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-2124,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-2127,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-2152,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-2181,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-2182,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-2185,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-2196,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-2197,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPRP-1872,IPRP,"Ipswich line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
IPRP-1873,IPRP,"Ipswich line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
